X,Y,CCN,ADDRESS,DATE_OF_OFFENSE,TIME_OF_OFFENSE,DATE_OFFENSE_RECORDED,REPORT_YEAR,MONTH,POLICE_DISTRICT,WARD,TYPE_OF_HATE_BIAS,TARGETED_GROUP,TOP_OFFENSE_TYPE,MAR_ID,MAR_XCOORD,MAR_YCOORD,MAR_LATITUDE,MAR_LONGITUDE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,OBJECTID,SE_ANNO_CAD_DATA
-8576033.16404814,4708167.42229985,18098318,1700 block of M St NW,2018/06/17 04:00:00+00,0402,2018/06/17 04:00:00+00,2018,6,2D,Ward 2,Gender Identity/Expression,,Simple Assault,800219,396546.62,137533.69,38.90565396,-77.03981439,,,MPD,2024/02/16 21:02:52+00,8007,
-8570052.79529948,4702632.23722742,18098804,1300 block of Good Hope Rd SE,2018/06/17 04:00:00+00,2215,2018/06/18 04:00:00+00,2018,6,6D,Ward 8,Gender Identity/Expression,,Robbery,815223,401207.00652707,133236.54517707,38.8669496,-76.98609184,,,MPD,2024/02/16 21:02:52+00,8008,
-8573721.64867705,4718133.64965851,18101936,7000 block of Blair Rd NW,2018/06/22 04:00:00+00,2001,2018/06/22 04:00:00+00,2018,6,4D,Ward 4,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,815794,398349.3,145263.2,38.97528887,-77.01904969,,,MPD,2024/02/16 21:02:52+00,8009,
-8575158.14714221,4707806.37140409,18104343,1000 block of 14th St NW,2018/06/26 04:00:00+00,1445,2018/06/26 04:00:00+00,2018,6,2D,Ward 2,Ethnicity/National Origin,Asian,ADW,804807,397228.31,137253.24,38.90312998,-77.03195398,,,MPD,2024/02/16 21:02:52+00,8010,
-8578594.39296994,4708159.89405266,18104966,1200 block of Wisconsin Ave NW,2018/06/27 04:00:00+00,1728,2018/06/27 04:00:00+00,2018,6,2D,Ward 2,Sexual Orientation,,Stalking,808614,394550.98,137528.97,38.90560134,-77.06282229,,,MPD,2024/02/16 21:02:52+00,8011,
-8573424.24616372,4705223.9028722,18106025,300 block of D St SW,2018/06/29 04:00:00+00,0658,2018/06/29 04:00:00+00,2018,6,1D,Ward 6,Ethnicity/National Origin,Arab/Middle Eastern,Damage/Defacing/Destruction of Property,801606,398579.00409263,135248.55362694,38.88507425,-77.01637809,,,MPD,2024/02/16 21:02:52+00,8012,
-8575028.14095494,4709790.62490088,18105958,1300 block of U St NW,2018/06/29 04:00:00+00,0117,2018/06/29 04:00:00+00,2018,6,3D,Ward 1,Ethnicity/National Origin,Latino/Hispanic,ADW,804518,397330.13,138792.9,38.91700008,-77.03078611,,,MPD,2024/02/16 21:02:52+00,8013,
-8570437.79514922,4712687.48956611,18106333,1200 block of Quincy St NE,2018/06/29 04:00:00+00,1817,2018/06/29 04:00:00+00,2018,6,5D,Ward 5,Race,White,Simple Assault,807243,400905.97,141039.81,38.93724454,-76.98955035,,,MPD,2024/02/16 21:02:52+00,8014,
-8578502.62712247,4708100.39573,18106702,3100 block of M St NW,2018/06/29 04:00:00+00,2145,2018/06/30 04:00:00+00,2018,6,2D,Ward 2,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,809180,394622.45,137482.75,38.90518541,-77.06199794,,,MPD,2024/02/16 21:02:52+00,8015,
-8578875.14587635,4714128.73640009,18107476,4400 block of Connecticut Ave NW,2018/07/01 04:00:00+00,1711,2018/07/01 04:00:00+00,2018,7,2D,Ward 3,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,801413,394335.54,142159.63,38.94731441,-77.06534433,,,MPD,2024/02/16 21:02:52+00,8016,
-8581557.87973261,4711297.03456805,18108146,4500 block of Garfield St NW,2018/07/02 04:00:00+00,1853,2018/07/02 04:00:00+00,2018,7,2D,Ward 3,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,804185,392244.3,139964.96,38.9275282,-77.08944374,,,MPD,2024/02/16 21:02:52+00,8017,
-8575329.26195731,4708166.27570262,18108061,1400 block of M St NW,2018/07/02 04:00:00+00,1714,2018/07/02 04:00:00+00,2018,7,2D,Ward 2,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,805104,397095.08,137532.58,38.90564595,-77.03349113,,,MPD,2024/02/16 21:02:52+00,8018,
-8566357.83054412,4710197.79129924,18110527,2400 block of Market St NE,2018/07/06 04:00:00+00,1309,2018/07/06 04:00:00+00,2018,7,5D,Ward 5,Race,Asian,Simple Assault,816653,404084.55,139109.41,38.91984587,-76.95289941,,,MPD,2024/02/16 21:02:52+00,8019,
-8576032.61438093,4708231.58475789,18112174,1700 block of Rhode Island Ave NW,2018/07/09 04:00:00+00,0631,2018/07/09 04:00:00+00,2018,7,2D,Ward 2,Race,Black,Simple Assault,804685,396547.07,137583.48,38.90610249,-77.03980945,,,MPD,2024/02/16 21:02:52+00,8020,
-8576118.5262558,4707245.09850949,18113700,1700 block of Pennsylvania Ave NW,2018/07/11 04:00:00+00,1546,2018/07/11 04:00:00+00,2018,7,2D,Ward 2,Ethnicity/National Origin,Asian,Threats,814006,396479.79,136817.96,38.89920615,-77.04058121,,,MPD,2024/02/16 21:02:52+00,8021,
-8571686.16362078,4699671.72661873,18115852,3000 block of 5th ST SE,2018/07/14 04:00:00+00,2229,2018/07/15 04:00:00+00,2018,7,7D,Ward 8,Sexual Orientation,,Robbery,812068,399933.62268589,130937.51733494,38.84623981,-77.00076463,,,MPD,2024/02/16 21:02:52+00,8022,
-8574494.40071676,4707170.61041952,18115984,700 block of 10th St NW,2018/07/15 04:00:00+00,0358,2018/07/15 04:00:00+00,2018,7,2D,Ward 2,Sexual Orientation,,Simple Assault,813083,397745.36,136759.69,38.89868539,-77.02599145,,,MPD,2024/02/16 21:02:52+00,8023,
-8577251.45297592,4708111.24885193,18120309,2300 block of M St NW,2018/07/21 04:00:00+00,0001,2018/07/21 04:00:00+00,2018,7,2D,Ward 2,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,815126,395597.34,137490.57,38.90526128,-77.05075846,,,MPD,2024/02/16 21:02:52+00,8024,
-8571665.32189557,4704622.55438649,18123007,700 block of 4th ST SE,2018/07/25 04:00:00+00,2300,2018/07/26 04:00:00+00,2018,7,1D,Ward 6,Race,White,Damage/Defacing/Destruction of Property,804913,399949.9,134781.63,38.88086917,-77.00057741,,,MPD,2024/02/16 21:02:52+00,8025,
-8574159.30692266,4707779.62538352,18124744,800 block of Mount Vernon Pl NW,2018/07/28 04:00:00+00,1700,2018/07/28 04:00:00+00,2018,7,3D,Ward 2,Sexual Orientation,,Simple Assault,813971,398006.6,137232.25,38.90294301,-77.02298125,,,MPD,2024/02/16 21:02:52+00,8026,
-8575669.78185958,4707469.16176368,18127751,800 block of 16th St NW,2018/07/30 04:00:00+00,1259,2018/08/02 04:00:00+00,2018,8,2D,Ward 2,Religion,Jewish,Damage/Defacing/Destruction of Property,813038,396829.54,136991.7,38.90077259,-77.03655007,,,MPD,2024/02/16 21:02:52+00,8027,
-8570912.68917447,4698984.22199964,18127579,3300 block of Wheeler Rd SE,2018/08/02 04:00:00+00,0752,2018/08/02 04:00:00+00,2018,8,7D,Ward 8,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,807609,400536.83,130403.57,38.84142961,-76.9938164,,,MPD,2024/02/16 21:02:52+00,8028,
-8578594.39296994,4708159.89405266,18129957,1200 block of Wisconsin Ave NW,2018/08/06 04:00:00+00,0141,2018/08/06 04:00:00+00,2018,8,2D,Ward 2,Race,Black,ADW,808614,394550.98,137528.97,38.90560134,-77.06282229,,,MPD,2024/02/16 21:02:52+00,8029,
-8575158.10527198,4709637.33621781,18131818,1900 block of 14th St NW,2018/08/09 04:00:00+00,0139,2018/08/09 04:00:00+00,2018,8,3D,Ward 2,Race,Black,Simple Assault,810664,397228.84,138674,38.91592868,-77.0319536,,,MPD,2024/02/16 21:02:52+00,8030,
-8577561.27989999,4707890.599086,18132857,2500 block of Pennsylvania Ave NW,2018/08/10 04:00:00+00,1822,2018/08/10 04:00:00+00,2018,8,2D,Ward 2,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,800844,395355.83,137319.48,38.9037188,-77.05354168,,,MPD,2024/02/16 21:02:52+00,8031,
-8568599.175109,4707824.28288412,18132548,2100 block of I St NE,2018/08/10 04:00:00+00,0927,2018/08/10 04:00:00+00,2018,8,5D,Ward 5,Gender Identity/Expression,,Threats,802596,402339.05,137267,38.9032552,-76.97303375,,,MPD,2024/02/16 21:02:52+00,8032,
-8574641.05553771,4717297.87669439,18133101,6500 block of Georgia Ave NW,2018/08/11 04:00:00+00,0212,2018/08/11 04:00:00+00,2018,8,4D,Ward 4,Sexual Orientation,,Simple Assault,803045,397633.43,144615.42,38.96945187,-77.02730886,,,MPD,2024/02/16 21:02:52+00,8033,
-8570573.36648382,4698394.32736918,18134315,1200 block of Valley Ter SE,2018/08/12 04:00:00+00,2300,2018/08/13 04:00:00+00,2018,8,7D,Ward 8,Sexual Orientation,,Damage/Defacing/Destruction of Property,800765,400801.5048947,129945.40962202,38.83730209,-76.99076821,,,MPD,2024/02/16 21:02:52+00,8034,
-8576646.30239157,4708737.90818831,18136864,2000 block of P St NW,2018/08/17 04:00:00+00,1353,2018/08/17 04:00:00+00,2018,8,2D,Ward 2,Ethnicity/National Origin,Asian,Simple Assault,813555,396069.1,137976.6,38.90964184,-77.0453223,,,MPD,2024/02/16 21:02:52+00,8035,
-8563663.65810349,4707316.75094953,18137691,5000 block of Hayes St NE,2018/08/18 04:00:00+00,1820,2018/08/18 04:00:00+00,2018,8,6D,Ward 7,Gender Identity/Expression,,Threats,815756,406185.1,136875.2,38.89970708,-76.92869726,,,MPD,2024/02/16 21:02:52+00,8036,
-8577812.30847702,4718245.80013371,18139639,6600 block of 31st St NW,2018/08/21 04:00:00+00,1815,2018/08/21 04:00:00+00,2018,8,2D,Ward 4,Race,Black,ADW,803118,395165.14,145351.45,38.97607208,-77.0557967,,,MPD,2024/02/16 21:02:52+00,8037,
-8577251.45297592,4708111.24885193,18142329,2300 block of M St NW,2018/08/25 04:00:00+00,2030,2018/08/25 04:00:00+00,2018,8,2D,Ward 2,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,815126,395597.34,137490.57,38.90526128,-77.05075846,,,MPD,2024/02/16 21:02:52+00,8038,
-8569239.56034838,4707066.55891975,18142923,1700 block of Gales St NE,2018/08/26 04:00:00+00,1920,2018/08/26 04:00:00+00,2018,8,5D,Ward 7,Race,Black,Damage/Defacing/Destruction of Property,814489,401840.2,136678.83,38.89795794,-76.97878643,,,MPD,2024/02/16 21:02:52+00,8039,
-8579239.067388,4716842.07153472,18143488,5700 block of Broad Branch Rd NW,2018/08/27 04:00:00+00,1549,2018/08/27 04:00:00+00,2018,8,2D,Ward 3/Ward 4,Ethnicity/National Origin,Latino/Hispanic,Threats,810742,394053.73,144263.9,38.96626835,-77.06861349,,,MPD,2024/10/08 19:08:42+00,8040,
-8567089.95234236,4702913.76196156,18143342,3200 block of Pennsylvania Ave SE,2018/08/27 04:00:00+00,1249,2018/08/27 04:00:00+00,2018,8,6D,Ward 7,Race,White,Threats,811539,403516.72454522,133455.81272928,38.86891865,-76.95947618,,,MPD,2024/02/16 21:02:52+00,8041,
-8575557.36678441,4708738.07031227,18143814,1500 block of P St NW,2018/08/28 04:00:00+00,0123,2018/08/28 04:00:00+00,2018,8,2D,Ward 2,Sexual Orientation,,Simple Assault,801972,396917.52,137976.35,38.90964298,-77.03554023,,,MPD,2024/02/16 21:02:52+00,8042,
-8575785.26234402,4711554.29079563,18144420,3100 block of Mount Pleasant St NW,2018/08/28 04:00:00+00,2217,2018/08/29 04:00:00+00,2018,8,3D,Ward 1,Ethnicity/National Origin,Latino/Hispanic,ADW,803492,396740.86,140161.4,38.92932598,-77.03758745,,,MPD,2024/02/16 21:02:52+00,8043,
-8570349.62166619,4702657.28377293,18143849,1900 block of Martin Luther King Jr Ave SE,2018/08/28 04:00:00+00,0610,2018/08/28 04:00:00+00,2018,8,7D,Ward 8,Sexual Orientation,,Damage/Defacing/Destruction of Property,806399,400975.6,133255.96,38.86712479,-76.98875828,,,MPD,2024/02/16 21:02:52+00,8044,
-8575449.64608441,4708029.75035348,18144698,1100 block of 15th St NW,2018/08/29 04:00:00+00,1251,2018/08/29 04:00:00+00,2018,8,2D,Ward 2,Political Affiliation,,Threats,806141,397001.24,137426.67,38.90469156,-77.03457256,,,MPD,2024/02/16 21:02:52+00,8045,
-8574471.18950371,4715488.24256672,18145520,5500 block of 9th St NW,2018/08/30 04:00:00+00,1614,2018/08/30 04:00:00+00,2018,8,4D,Ward 4,Ethnicity/National Origin,Latino/Hispanic,ADW,802934,397765.27,143212.22,38.95681184,-77.02578293,,,MPD,2024/02/16 21:02:52+00,8046,
-8571284.56457955,4710353.33737015,18146310,500 block of Rhode Island Ave NE,2018/08/31 04:00:00+00,1821,2018/08/31 04:00:00+00,2018,8,5D,Ward 5,Gender Identity/Expression,,Threats,807768,400246.54,139229.04,38.920933,-76.99715701,,,MPD,2024/02/16 21:02:52+00,8047,
-8571664.42103104,4710328.77519376,18146892,2300 block of 4th St NE,2018/09/01 04:00:00+00,1721,2018/09/01 04:00:00+00,2018,9,5D,Ward 5,Gender Identity/Expression,,Threats to Kidnap or Injure a Person,808330,399950.63,139209.98,38.92076133,-77.00056931,,,MPD,2024/02/16 21:02:52+00,8048,
-8573862.73724949,4709589.44182512,18147554,600 block of Florida Ave NW,2018/09/02 04:00:00+00,2050,2018/09/02 04:00:00+00,2018,9,3D,Ward 2,Sexual Orientation,,Simple Assault,810091,398238,138636.55,38.91559392,-77.02031712,,,MPD,2024/02/16 21:02:52+00,8049,
-8573928.98170085,4707331.74621241,18148791,600 block of H St NW,2018/09/04 04:00:00+00,2104,2018/09/04 04:00:00+00,2018,9,1D,Ward 2,Sexual Orientation,,Simple Assault,807858,398185.99,136884.63,38.89981191,-77.0209122,,,MPD,2024/02/16 21:02:52+00,8050,
-8573928.98170085,4707331.74621241,18148709,600 block of H St NW,2018/09/04 04:00:00+00,1905,2018/09/04 04:00:00+00,2018,9,1D,Ward 2,Sexual Orientation,,Destruction of Property,807858,398185.99,136884.63,38.89981191,-77.0209122,,,MPD,2024/02/16 21:02:52+00,8051,
-8572608.82347731,4708451.92756043,18150682,1200 block of North Capitol St NW,2018/09/07 04:00:00+00,1422,2018/09/07 04:00:00+00,2018,9,1D,Ward 5,Gender Identity/Expression,,Affrays,808354,399214.79,137753.75,38.90764277,-77.00905302,,,MPD,2024/02/16 21:02:52+00,8052,
-8576455.35186071,4708778.76401154,18155207,1300 block of Connecticut Ave NW,2018/09/14 04:00:00+00,1847,2018/09/14 04:00:00+00,2018,9,2D,Ward 2,Gender Identity/Expression,,Threats to do Bodily Harm,800193,396217.89,138008.23,38.90992743,-77.04360696,,,MPD,2024/02/16 21:02:52+00,8053,
-8567798.08646836,4701683.36663211,18154936,2800 block of Alabama Ave SE,2018/09/14 04:00:00+00,1200,2018/09/14 04:00:00+00,2018,9,6D,Ward 7,Gender Identity/Expression,,Threats to Kidnap or Injure a Person,808385,402965.04,132500.25,38.86031258,-76.96583745,,,MPD,2024/02/16 21:02:52+00,8054,
-8575609.26722081,4709871.99631777,18156533,2000 block of New Hampshire Ave NW,2018/09/16 04:00:00+00,2126,2018/09/16 04:00:00+00,2018,9,3D,Ward 1,Sexual Orientation,,Aggravated Assault,812778,396877.43,138856.2,38.91756882,-77.03600646,,,MPD,2024/02/16 21:02:52+00,8055,
-8575028.18159288,4709949.81272057,18158422,1300 block of V St NW,2018/09/19 04:00:00+00,2040,2018/09/19 04:00:00+00,2018,9,3D,Ward 1,Sexual Orientation,,Simple Assault,810147,397330.14,138916.41,38.9181127,-77.03078648,,,MPD,2024/02/16 21:02:52+00,8056,
-8574614.6334,4717650.30182169,18161201,6700 block of Georgia Ave NW,2018/09/23 04:00:00+00,2151,2018/09/23 04:00:00+00,2018,9,4D,Ward 4,Sexual Orientation,,Simple Assault,800621,397654.08,144888.65,38.97191325,-77.02707151,,,MPD,2024/02/16 21:02:52+00,8057,
-8574317.08355399,4712648.07696628,18161966,3700 block of Georgia Ave NW,2018/09/25 04:00:00+00,0740,2018/09/25 04:00:00+00,2018,9,4D,Ward 4,Sexual Orientation,,Simple Assault,809816,397884.67,141009.47,38.93696915,-77.02439858,,,MPD,2024/02/16 21:02:52+00,8058,
-8575774.88299056,4709374.69680208,18163076,1600 block of S St NW,2018/09/25 04:00:00+00,2200,2018/09/26 04:00:00+00,2018,9,3D,Ward 2,Political Affiliation,,Threats to do Bodily Harm,812702,396748.25,138470.4,38.91409293,-77.03749421,,,MPD,2024/02/16 21:02:52+00,8059,
-8566187.2929391,4706234.14783447,18163248,3800 block of Minnesota Ave NE,2018/09/27 04:00:00+00,0628,2018/09/27 04:00:00+00,2018,9,6D,Ward 7,Gender Identity/Expression,,Destruction of Property,804070,404219.04,136033.69,38.89213808,-76.95136745,,,MPD,2024/02/16 21:02:52+00,8060,
-8571605.83659441,4705739.67644644,18163440,400 block of A St SE,2018/09/27 04:00:00+00,1336,2018/09/28 04:00:00+00,2018,9,1D,Ward 6,Race,White,Simple Assault,804121,399996.26575795,135648.77308331,38.88868073,-77.00004304,,,MPD,2024/02/16 21:02:52+00,8061,
-8576723.73622812,4710683.03437004,18164975,1900 block of Calvert St NW,2018/09/29 04:00:00+00,1445,2018/09/29 04:00:00+00,2018,9,3D,Ward 1,Sexual Orientation,,Deface Private/Public Property,814224,396009.53,139485.83,38.92323722,-77.0460179,,,MPD,2024/02/16 21:02:52+00,8062,
-8573564.13586759,4704193.19348738,18165594,1100 block of 4th ST SW,2018/09/30 04:00:00+00,1830,2018/09/30 04:00:00+00,2018,9,1D,Ward 6,Sexual Orientation,,Simple Assault,815976,398469.82,134448.47,38.87786661,-77.01763474,,,MPD,2024/02/16 21:02:52+00,8063,
-8568985.62832176,4705103.38683131,18165612,1900 block of Massachusetts Ave SE,2018/09/30 04:00:00+00,1844,2018/09/30 04:00:00+00,2018,9,1D,Ward 7,Sexual Orientation,,Simple Assault,816865,402038.47,135155.14,38.88423153,-76.97650532,,,MPD,2024/02/16 21:02:52+00,8064,
-8576455.35186071,4708778.76401154,18166409,1600 block of Connecticut Ave NW,2018/10/02 04:00:00+00,0206,2018/10/02 04:00:00+00,2018,10,2D,Ward 2,Gender Identity/Expression,,Simple Assault,800193,396217.89,138008.23,38.90992743,-77.04360696,,,MPD,2024/02/16 21:02:52+00,8065,
-8574669.02283706,4709790.45660157,18168752,1100 block of U St NW,2018/10/05 04:00:00+00,1638,2018/10/05 04:00:00+00,2018,10,3D,Ward 1,Sexual Orientation,,Simple Assault,812182,397609.9,138792.68,38.91699891,-77.0275601,,,MPD,2024/02/16 21:02:52+00,8066,
-8569162.02024007,4702415.07486935,18170015,1800 block of Good Hope Rd SE,2018/10/07 04:00:00+00,1550,2018/10/07 04:00:00+00,2018,10,6D,Ward 8,Gender Identity/Expression,,Threats,811283,401901.49,133068.07,38.86543068,-76.97808987,,,MPD,2024/02/16 21:02:52+00,8067,
-8569913.40568927,4700161.13759968,18171772,1400 block of Bruce Pl SE,2018/10/10 04:00:00+00,0833,2018/10/10 04:00:00+00,2018,10,7D,Ward 8,Sexual Orientation,,Threats,815433,401315.99235117,131317.71595929,38.84966382,-76.98483968,,,MPD,2024/02/16 21:02:52+00,8068,
-8573708.17810442,4707406.72393677,18173370,800 block of 5th St NW,2018/10/11 04:00:00+00,0630,2018/10/12 04:00:00+00,2018,10,1D,Ward 6,Gender Identity/Expression,,Threats,801612,398358.06,136942.78,38.90033609,-77.01892869,,,MPD,2024/02/16 21:02:52+00,8069,
-8574812.51142521,4707117.47879765,18173369,1200 block of G St NW,2018/10/12 04:00:00+00,1913,2018/10/12 04:00:00+00,2018,10,2D,Ward 2,Sexual Orientation,,Threats,812027,397497.46,136718.53,38.89831393,-77.02884908,,,MPD,2024/02/16 21:02:52+00,8070,
-8575795.69095796,4719654.39911067,18174031,1600 block of Kalmia RD NW,2018/10/13 04:00:00+00,2245,2018/10/13 04:00:00+00,2018,10,3D,Ward 4,Ethnicity/National Origin,Latino/Hispanic,Robbery,806432,396735.33,146442.58,38.98590846,-77.03768113,,,MPD,2024/02/16 21:02:52+00,8071,
-8566348.89151108,4708311.56673478,18177458,3400 block of Hayes St NE,2018/10/13 04:00:00+00,1731,2018/10/19 04:00:00+00,2018,10,6D,Ward 7,Race,White,Simple Assault,816724,404092.27,137645.85,38.9066616,-76.95281911,,,MPD,2024/02/16 21:02:52+00,8072,
-8574559.76756912,4718313.97551895,18174400,7100 block of Georgia Ave NW,2018/10/14 04:00:00+00,1607,2018/10/14 04:00:00+00,2018,10,4D,Ward 4,Gender Identity/Expression,,Robbery,803967,397696.94,145403.16,38.97654819,-77.02657864,,,MPD,2024/02/16 21:02:52+00,8073,
-8575244.12995357,4713729.99593213,18175249,4400 block of 14th St NW,2018/10/16 04:00:00+00,0334,2018/10/16 04:00:00+00,2018,10,4D,Ward 4,Gender Identity/Expression,,Simple Assault,811380,397162.96,141848.86,38.94452858,-77.03272637,,,MPD,2024/02/16 21:02:52+00,8074,
-8572391.5882133,4705161.49851559,18175485,400 block of New Jersey Ave SE,2018/10/16 04:00:00+00,1454,2018/10/16 04:00:00+00,2018,10,1D,Ward 6,Religion,Muslim,Threats,812200,399383.85,135200.01,38.88463789,-77.00710157,,,MPD,2024/02/16 21:02:52+00,8075,
-8565048.79615994,4705090.03405513,18176285,4400 block of Texas Ave SE,2018/10/17 04:00:00+00,1725,2018/10/17 04:00:00+00,2018,10,6D,Ward 7,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,804930,405106.86461069,135146.15903485,38.88413816,-76.94114016,,,MPD,2024/02/16 21:02:52+00,8076,
-8579759.64063654,4712330.69250073,18177007,3700 block of Newark St NW,2018/10/18 04:00:00+00,2024,2018/10/18 04:00:00+00,2018,10,2D,Ward 3,Race,White,Threats,804981,393645.65,140765.55,38.93475141,-77.07328988,,,MPD,2024/02/16 21:02:52+00,8077,
-8578725.03805058,4708095.48651324,18176846,3200 block of M St NW,2018/10/18 04:00:00+00,1615,2018/10/18 04:00:00+00,2018,10,2D,Ward 2,Gender Identity/Expression,,Threats,808963,394449.15,137479.06,38.90515109,-77.0639959,,,MPD,2024/02/16 21:02:52+00,8078,
-8570190.71947133,4702275.93000027,18178450,1300 block of W St SE,2018/10/21 04:00:00+00,0150,2018/10/21 04:00:00+00,2018,10,7D,Ward 8,Gender Identity/Expression,,Robbery,811072,401099.52,132959.88,38.86445743,-76.98733083,,,MPD,2024/02/16 21:02:52+00,8079,
-8576916.24883773,4707118.79588644,18183479,2100 block of G St NW,2018/10/24 04:00:00+00,1600,2018/10/29 04:00:00+00,2018,10,2D,Ward 2,Ethnicity/National Origin,Jewish,Damage/Defacing/Destruction of Property,806475,395858.12,136720.24,38.89832314,-77.04774727,,,MPD,2024/02/16 21:02:52+00,8080,
-8575971.46858598,4707893.78160137,18181132,1700 block of L St NW,2018/10/24 04:00:00+00,2245,2018/10/25 04:00:00+00,2018,10,2D,Ward 2,Political Affiliation,,Threats,806951,396594.6,137321.32,38.90374105,-77.03926017,,,MPD,2024/02/16 21:02:52+00,8081,
-8575251.59668574,4707719.51212287,18181709,1400 block of K St NW,2018/10/26 04:00:00+00,1445,2018/10/26 04:00:00+00,2018,10,2D,Ward 2,Political Affiliation,,Threats,805270,397155.47,137185.86,38.90252277,-77.03279345,,,MPD,2024/02/16 21:02:52+00,8082,
-8575688.10080262,4711136.51046334,18182347,1600 block of Columbia Rd NW,2018/10/27 04:00:00+00,1220,2018/10/27 04:00:00+00,2018,10,3D,Ward 1,Religion,Hindu,Simple Assault,807146,396816.41,139837.27,38.92640639,-77.03671463,,,MPD,2024/02/16 21:02:52+00,8083,
-8580330.1198264,4712149.97860548,18183659,3900 block of Macomb St NW,2018/10/29 04:00:00+00,1250,2018/10/29 04:00:00+00,2018,10,2D,Ward 3,Religion,Jewish,Stalking,809350,393201.21,140625.74,38.93348864,-77.07841458,,,MPD,2024/02/16 21:02:52+00,8084,
-8575157.90720326,4710026.48213619,18183291,2100 block of 14th St NW,2018/10/29 04:00:00+00,0039,2018/10/29 04:00:00+00,2018,10,3D,Ward 1,Gender Identity/Expression,,Robbery,813563,397229.1,138975.93,38.91864856,-77.03195182,,,MPD,2024/02/16 21:02:52+00,8085,
